ID,CustomerID,Product_Category,Purchase_Date,Price,Quantity,Product_Description,Country,Phone_Number,Email
3982,CUST_3982,Electronics,Apr 23 2024,354.37,9.0,"Including, else, foot. - culture",USA,430662 3570x529,davidrobinson@example.org
3983,CUST_3983,nan,18/02/2025,70.72,3.0,Public two serious of employee development.,Usa,525.370.3114,chasevincent@example.com
3984,CUST_3984,Electronics,Apr 04 2024,168.08,9.0,ACT HAPPEN EXPECT VARIOUS.,Usa,001 815 887 4371,ashley06@example.org
3985,CUST_3985,Furniture,23/05/2024,249.04,18.0,"SPECIFIC, MONTH, NO, SPECIAL, PHYSICAL. - CATCH",Canada,4706231375,bethany28@example.net
3986,CUST_3986,Books,16/06/2024,266.72,,Ten truth should certainly.,UK,2362864210,alex41example.org.
3987,CUST_3987,Clothing,Sep 18 2024,488.22,7.0,"Tough, success, camera, seek. - our",United Kingdom,+1 319 290 1887,schmidtantonio@example.net
3988,CUST_3988,Electornics,29/11/2024,383.12,6.0,Rather guy attack raise bad.,Usa,436.997.8852x2474,theresacook@example.net
3989,CUST_3989,Grocery,2024-12-31,190.92,15.0,Beautiful only behavior pressure live any.,Canada,001 657 710 1901x01065,michaeltaylor@example.net
3990,CUST_3990,Electornics,Oct 25 2024,251.28,15.0,Water his style lose.,UK,561523 1827,jameselliott@example.org
3991,CUST_3991,nan,03/10/2024,-199.99,11.0,Management property performance.,United Kingdom,605.389.2998,jodi43@example.org
3992,CUST_3992,Sports,2024-08-11,353.97,,Traditional safe more remember market people.,USA,+1 915 436 6796x5069,ihernandezexample.net.
3993,CUST_3993,Clothing,02/04/2024,38.01,8.0,Available year present idea wide piece.,United Kingdom,001 425 347 3575x58940,michaelwilliams@example.net
3994,CUST_3994,Furniture,Sep 26 2024,228.54,12.0,Receive although establish guy Congress.,usa,782.976.9603x3937,dpaulexample.com.
3995,CUST_3995,Clothing,10/12/2024,312.99,18.0,Above become simple treat various site.,United Kingdom,686-919-2258,narnoldexample.org.
3996,CUST_3996,Electornics,2025-01-25,26.5,16.0,"OVER, AGENCY, MISS, PERFORM, GOVERNMENT, LIKE. - DIRECTION",CAN,440.358.1648x4121,jonathan48@example.net
3997,CUST_3997,Sports,2024-09-28,244.5,2.0,Both hundred analysis side box others.,Canada,(259)923-7736,chandlernathan@example.org
3998,,nan,11/06/2024,95.14,6.0,At top leg because.,Usa,(526)690-5552x84494,cobbrose@example.com
3999,CUST_3999,Clothing,2024-10-16,374.07,11.0,"Respond, race, stock, art. - best",United Kingdom,904-278-5588x340,williamschristopher@example.net
4000,CUST_4000,Electronics,Aug 11 2024,474.72,17.0,Find TV line miss image mouth.,USA,+1 925 584 0927x281,thomasnewton@example.org
4001,CUST_4001,Sports,Feb 06 2025,366.81,15.0,Step assume collection.,United Kingdom,246869 0058x86018,garywilliams@example.net
4002,CUST_4002,Grocery,2024-11-12,445.32,18.0,Yard man source.,CAN,782.910.7990,gillespiecynthia@example.org
4003,CUST_4003,nan,Feb 04 2025,58.36,4.0,"Piece, wife, experience, pretty. - whole",UK,001-229-245-8387x8020,marquezlaura@example.org
4004,CUST_4004,Furniture,14/08/2024,153.56,2.0,Force on simple tough market.,Usa,001-390-526-7573,heather44@example.com
4005,CUST_4005,nan,2024-10-21,374.93,5.0,"Where, no, whatever. - car",CAN,8853164779,betty24@example.org
4006,CUST_4006,Clothing,Mar 17 2024,271.81,11.0,CHILD FULL LEG SIDE.,Usa,513.576.9824x3144,rebecca05@example.org
4007,CUST_4007,Clothing,Sep 06 2024,363.25,11.0,Activity yeah religious indicate billion.,Canada,001 591 247 1874x381,denisegreen@example.org
4008,CUST_4008,nan,09/09/2024,382.35,6.0,Involve girl hotel give almost.,UK,001-479-508-0728,zdelacruz@example.org
4009,CUST_4009,Books,2024-10-29,71.09,7.0,LAUGH AGREE LEAD DAUGHTER.,Usa,+1-256-586-2191,ddunlap@example.org
4010,CUST_4010,nan,Dec 06 2024,202.51,10.0,You attorney analysis.,UK,575 350 2217x3755,sarahthomas@example.com
4011,CUST_4011,Electornics,Mar 26 2024,374.01,19.0,BOY OLD EXECUTIVE LEAST DISCUSS.,UK,(788)844-8522,bradley47example.org.
4012,CUST_4012,nan,Aug 31 2024,431.5,1.0,"Million, now, more, necessary, get, center. - assume",Canada,327.632.6156x085,george01@example.net
4013,CUST_4013,Clothing,13/08/2024,152.99,15.0,Mind position step.,United Kingdom,858-891-5516x1760,gilbertpamela@example.net
4014,CUST_4014,Books,2024-05-16,372.42,17.0,"Foreign, about, draw, view, quickly, phone. - clearly",UK,479.663.7093x903,brittanyruiz@example.net
4015,CUST_4015,Electronics,Sep 11 2024,276.64,14.0,"Pull, meet, maybe, even. - yet",UK,001-311-755-2368x952,jeffholmes@example.org
4016,CUST_4016,Books,Oct 17 2024,392.02,1.0,Tree deep civil.,CAN,001 784 979 8958x3337,upotterexample.org.
4017,CUST_4017,Furniture,13/03/2024,141.21,9.0,"Recent, cut, customer, security. - pattern",UK,989747 9560,jenniferking@example.org
4018,CUST_4018,nan,Nov 27 2024,150.06,,"DURING, SCENE, CONFERENCE, MATERIAL. - HOME",UK,918.414.1984,stephaniecarlsonexample.com.
4019,CUST_4019,Clothing,28/10/2024,172.62,17.0,Figure home cause.,usa,595-912-3627,martinezlaura@example.net
4020,CUST_4020,Electornics,05/08/2024,498.41,1.0,STOCK PRESIDENT SHORT.,Usa,435-694-8111,schwartzangela@example.net
4021,CUST_4021,Books,Apr 11 2024,34.34,10.0,"Billion, picture, theory, environment, fall, measure. - pretty",Usa,590-466-5619x96372,sfernandez@example.org
4022,CUST_4022,Books,2024-09-24,478.56,7.0,"Old, million, space, seek, agreement. - note",UK,619.808.7059x7822,durhamlinda@example.org
4023,CUST_4023,Sports,07/10/2024,188.82,13.0,Agree picture tend father.,Usa,001-533-605-3476x387,jennifermedina@example.net
4024,CUST_4024,Books,Mar 28 2024,495.99,19.0,Help southern budget whatever part fire.,usa,+1 233 280 2910x80008,felicia72@example.org
4025,CUST_4025,Grocery,Mar 23 2024,267.73,7.0,Common kid everything mean wind.,CAN,+1 958 479 4140x596,deborahevans@example.com
4026,CUST_4026,Books,Dec 24 2024,360.4,3.0,"Offer, hand, down, explain, light, woman, soldier. - almost",CAN,001 699 787 3392x3093,robert84@example.org
4027,CUST_4027,Electornics,2024-03-23,26.13,7.0,Bag reveal tree.,UK,735444 7751,hallkeith@example.net
4028,CUST_4028,Electronics,Feb 08 2025,71.45,3.0,"Several, young, level, good, factor. - activity",CAN,001 227 457 6966,shannon43example.com.
4029,CUST_4029,Sports,2024-02-28,474.86,9.0,OWNER OLD SUCCESSFUL IN HUMAN DESIGN BAR.,Canada,001-943-774-3868x116,esparzajesse@example.org
4030,CUST_4030,nan,2024-10-29,286.33,16.0,Social apply special keep dinner likely.,Usa,969349 5127,gwang@example.org
4031,CUST_4031,Clothing,06/03/2024,466.42,,Approach quality player.,Canada,+1-897-246-2678x10083,rogerbowen@example.net
4032,CUST_4032,Grocery,Apr 08 2024,209.32,5.0,Close focus green likely low.,United Kingdom,(674)647-8487x3430,wendygonzalez@example.org
4033,CUST_4033,Furniture,Feb 01 2025,176.25,13.0,Court budget picture show section.,usa,001-340-431-7383x3696,hernandezjack@example.org
4034,CUST_4034,Books,18/07/2024,-199.99,18.0,Same fire attack list.,Canada,741913 7964x8664,robertlane@example.com
4035,CUST_4035,Electronics,2024-09-17,202.51,17.0,Walk stock modern.,USA,9883260500,gabrielleclark@example.net
4036,CUST_4036,Sports,24/12/2024,67.04,12.0,Less should field push deep moment.,CAN,235452 5281x348,lauren45@example.com
4037,CUST_4037,Clothing,2024-04-08,472.71,5.0,WATCH ADMINISTRATION WORK WANT REGION.,UK,(315)410-5237x43763,jonesmichael@example.com
4038,CUST_4038,Books,May 30 2024,73.4,5.0,Management country could travel resource fast.,USA,382-275-1176,vdunn@example.org
4039,CUST_4039,Grocery,24/08/2024,202.27,11.0,Some hope produce really day popular.,USA,+1-596-892-7946x133,mariagibson@example.org
4040,CUST_4040,nan,Aug 27 2024,351.47,18.0,Shake such when lead.,CAN,001-359-651-0423x859,kellymorrow@example.org
4041,CUST_4041,Books,Apr 11 2024,337.71,15.0,"Social, energy, challenge, value. - talk",UK,636.430.8770,obooth@example.com
4042,,Clothing,Feb 10 2025,140.73,16.0,Almost that report quite say.,United Kingdom,(394)296-4046,jonesjoel@example.com
4043,CUST_4043,Furniture,May 23 2024,81.6,13.0,Happy political marriage serious air.,UK,4957155225,jamesjames@example.org
4044,CUST_4044,Electornics,2025-02-15,423.05,13.0,"Range, project, rule. - artist",CAN,366.319.5885,yramos@example.net
4045,CUST_4045,Sports,16/07/2024,393.34,17.0,Bring account add matter consumer budget.,usa,(641)282-5264,fsmith@example.org
4046,CUST_4046,Sports,2024-04-28,141.53,14.0,"Clear, radio, nature, crime, phone. - until",Canada,789.233.1587x718,matthewskathryn@example.com
4047,CUST_4047,Electronics,27/02/2024,203.4,18.0,Character close light north.,United Kingdom,001 264 877 1239x0343,marquezterry@example.net
4048,CUST_4048,Furniture,Jun 23 2024,26.4,,Single wall police wonder.,UK,8882104312,obernard@example.net
4049,CUST_4049,nan,05/09/2024,16.85,5.0,"Argue, skin, large, guess, government, eye. - character",United Kingdom,712.319.2369,heather67@example.org
4050,CUST_4050,Clothing,Dec 23 2024,174.75,19.0,Structure night song personal task.,UK,811-640-8390,sanchezconnie@example.org
4051,CUST_4051,Electronics,May 12 2024,337.02,4.0,Democratic yes care.,UK,366.942.5596,kdennis@example.com
4052,CUST_4052,Clothing,04/09/2024,495.57,1.0,Never player national my current own.,Canada,(853)690-8077x347,ujones@example.com
4053,CUST_4053,Books,03/03/2024,288.81,15.0,Result around stand.,usa,(839)590-2413x35484,emckay@example.com
4054,CUST_4054,Books,01/08/2024,487.72,13.0,Before whole husband eat thank service.,United Kingdom,(676)423-8619,wjenkins@example.com
4055,CUST_4055,Books,Aug 22 2024,97.99,1.0,Participant page heavy.,CAN,928 282 3379x43833,garrettkimberly@example.org
4056,CUST_4056,Clothing,Jun 19 2024,452.67,9.0,"FRIEND, WORLD, PROTECT, EXPERIENCE, MUST, SOMEBODY. - STYLE",UK,+1-426-978-4130x29901,whiteemilyexample.com.
4057,CUST_4057,Grocery,Apr 26 2024,231.6,11.0,Bag soldier message stay coach doctor.,CAN,(238)496-5704x3666,ryanelizabeth@example.org
4058,CUST_4058,Electronics,May 03 2024,267.08,8.0,CONTAIN BEST HEAVY IDENTIFY EVERYBODY AGREE.,Canada,001-962-273-1016x56666,miguelwalker@example.org
4059,CUST_4059,Books,2024-08-30,195.02,4.0,Election whether nature.,CAN,001-991-798-2219,carriefrancis@example.net
4060,CUST_4060,Electornics,16/03/2024,196.89,19.0,Also its church out myself color.,USA,001 552 735 5320x841,smaxwell@example.net
4061,CUST_4061,nan,28/11/2024,242.74,10.0,"Art, plan, church. - into",Canada,232.727.7528x0288,prestonstanley@example.org
4062,CUST_4062,Electornics,Nov 09 2024,359.52,19.0,Add be modern.,United Kingdom,(857)443-1781,cuevaslisa@example.org
4063,CUST_4063,nan,17/03/2024,489.4,2.0,Number far one trial.,Canada,215 867 3845x77470,lewismelissaexample.com.
4064,CUST_4064,nan,2024-09-16,384.32,4.0,Inside foot fire little no.,United Kingdom,001 396 426 6782x338,klee@example.org
4065,CUST_4065,Grocery,03/11/2024,423.71,6.0,"Teacher, seem, within, forget, agent. - foreign",USA,001-758-858-6321x497,melissamcbride@example.net
4066,CUST_4066,Sports,Feb 01 2025,203.62,17.0,"Rise, garden, force, face. - Republican",Usa,452467 5464,ericsharp@example.net
4067,CUST_4067,Furniture,05/06/2024,470.18,13.0,Owner you follow.,CAN,(631)908-8969x7150,akennedy@example.org
4068,CUST_4068,nan,2025-01-30,434.77,15.0,Station clearly arrive.,CAN,226 434 0048,erin92@example.net
4069,CUST_4069,Books,10/08/2024,36.41,18.0,Nor picture allow community party.,Canada,643-625-4157x4405,hburke@example.org
4070,CUST_4070,Grocery,18/06/2024,481.13,8.0,Character worry full.,CAN,+1 379 375 3645x17577,beckycervantes@example.net
4071,CUST_4071,Electronics,Oct 08 2024,280.97,16.0,SINGLE REPRESENT TREE MOVEMENT PLAY.,United Kingdom,830 664 6303,egriffin@example.com
4072,CUST_4072,Grocery,Jan 29 2025,372.88,16.0,Public age them news able worker.,USA,+1 554 241 4706,aprilwebster@example.org
4073,CUST_4073,Furniture,Aug 06 2024,361.02,18.0,Hot challenge protect democratic buy.,Canada,8424220777,michael14@example.org
4074,CUST_4074,Clothing,05/06/2024,181.17,8.0,Blue per writer trade.,UK,+1-563-675-8447x7114,dmiller@example.net
4075,CUST_4075,Clothing,2024-04-02,148.39,16.0,Decade opportunity item stand.,UK,598.917.6273,dodsonjennifer@example.net
4076,CUST_4076,Books,2024-11-29,457.88,15.0,Ahead car score cup.,Usa,441 978 1746x9898,udunn@example.com
4077,CUST_4077,Electornics,2024-10-16,12.47,11.0,Without chance these should example throughout.,CAN,001-742-248-4324x38225,mark22@example.net
4078,CUST_4078,Electornics,Dec 17 2024,251.21,,Democratic need good military movie value.,Canada,330-354-4153x67982,hoodanna@example.net
4079,CUST_4079,Clothing,15/09/2024,433.08,5.0,Many within maybe voice special.,United Kingdom,+1-405-495-7824,meghan32@example.org
4080,CUST_4080,Electornics,May 07 2024,252.01,9.0,Bar what avoid stock.,UK,352-365-4664x975,stephanie44@example.com
4081,CUST_4081,Electronics,15/04/2024,265.09,14.0,Decide public heavy themselves test.,United Kingdom,502.551.9698,hoffmanwilliam@example.org
4082,CUST_4082,Books,2024-05-22,280.57,11.0,Should tax marriage share think past.,usa,001-555-760-2101x467,grayjulie@example.net
4083,CUST_4083,nan,2024-07-11,26.93,2.0,Our whether suggest manage manage.,Usa,001 557 651 2356,justinpittsexample.net.
4084,CUST_4084,nan,2024-05-24,125.58,,Type bank movement.,CAN,(467)450-0693,patrick35@example.net
4085,CUST_4085,Grocery,12/11/2024,52.88,4.0,Season source write.,Canada,(235)783-8405x25927,benitezmarcus@example.net
4086,CUST_4086,Electornics,Jan 15 2025,119.22,7.0,"Appear, idea, them, everyone. - various",usa,(446)877-4479x819,figueroajaime@example.com
4087,CUST_4087,Electornics,2024-10-22,259.0,8.0,"Step, ask, sometimes. - interest",United Kingdom,001-773-201-7635,meyerbrian@example.org
4088,CUST_4088,Furniture,Sep 01 2024,289.99,12.0,Individual thank easy something lead.,Canada,(929)990-8579x5165,pnunez@example.com
4089,CUST_4089,Sports,2024-06-23,462.87,2.0,"Myself, eight, thus, imagine, popular, raise. - clear",UK,+1-357-857-3900x04811,miguelmora@example.com
4090,CUST_4090,Books,Oct 06 2024,297.75,19.0,Four list hundred.,Canada,270-409-4439x2344,williamthomas@example.com
4091,CUST_4091,Sports,2024-03-31,472.2,9.0,"Both, treat, run, state. - then",United Kingdom,379 295 7678x043,courtney52@example.org
4092,CUST_4092,Electronics,15/04/2024,326.51,12.0,That line wish bill election business.,CAN,+1 248 217 7427x592,christopherholmes@example.org
4093,CUST_4093,Electornics,Feb 20 2025,273.75,7.0,Offer choice experience.,UK,001 808 280 9027x6605,pnelson@example.org
4094,CUST_4094,Electronics,May 25 2024,69.95,,JOB TWO COLOR CHILD WRITE INDUSTRY.,UK,001 951 202 9816x6514,anthony34@example.net
4095,CUST_4095,Clothing,2024-10-11,111.14,15.0,"Future, about, different. - program",Usa,5459616805,marissa93@example.com
4096,CUST_4096,nan,01/07/2024,392.38,,Arrive traditional maintain investment world.,CAN,001-314-264-2260x4567,lmartin@example.org
4097,CUST_4097,Sports,Jan 28 2025,117.51,14.0,Catch deal laugh that shake.,CAN,(435)342-8484x258,ashleyrobinson@example.com
4098,CUST_4098,nan,2024-05-06,116.05,,Direction ability themselves training protect American.,UK,001 822 793 9771x407,zschmidtexample.com.
4099,CUST_4099,Clothing,Feb 12 2025,349.89,13.0,Daughter court car.,USA,731.706.7706x702,tinachapman@example.com
4100,CUST_4100,nan,2024-04-06,269.65,2.0,Rule decide next front physical single.,UK,9356812668,annasmith@example.com
4101,CUST_4101,Electronics,2024-12-16,254.97,3.0,Check fight size arm thing.,UK,001-468-994-8046x2081,ybrown@example.com
4102,CUST_4102,Grocery,Apr 05 2024,223.24,4.0,Serve after own head bad success certainly.,Canada,(547)922-0684x1101,brett24@example.com
4103,CUST_4103,Books,2024-04-28,109.89,18.0,Become scene consider.,USA,622-282-3218x6677,katherine00@example.com
4104,CUST_4104,Electronics,2024-08-30,144.87,10.0,ANIMAL STRUCTURE GENERAL.,UK,001-912-729-9242x785,gflores@example.net
4105,CUST_4105,Books,2024-09-11,439.25,,Party range where work.,UK,322382 3706x8228,xbradshaw@example.org
4106,,Furniture,11/05/2024,58.62,6.0,Wall national rich prove direction computer.,USA,799-576-2525x2310,lynnrodriguez@example.net
4107,CUST_4107,Grocery,17/11/2024,54.88,15.0,Defense son opportunity suffer whom manager.,CAN,(270)575-0669x5999,stevenwang@example.net
4108,CUST_4108,Electronics,21/08/2024,140.73,11.0,"Seek, action, sure, within, black. - by",Usa,561428 5788x1519,karen71@example.org
4109,CUST_4109,Clothing,Sep 24 2024,163.33,4.0,"Financial, animal, upon, team, voice, fund. - heavy",CAN,(207)224-0397,tyang@example.net
4110,CUST_4110,Sports,11/04/2024,343.93,10.0,"Play, strong, doctor, morning. - appear",Canada,8195405650,rkelly@example.net
4111,CUST_4111,Clothing,07/07/2024,26.73,3.0,Surface actually author message song.,Canada,599.767.4299,sarah21@example.com
4112,CUST_4112,Clothing,Nov 01 2024,-199.99,1.0,Staff someone employee happen give church.,United Kingdom,585 507 3184x17685,tpruitt@example.org
4113,CUST_4113,Sports,2025-01-30,93.01,18.0,Every action know main over.,Canada,+1-837-306-3267x15242,nmitchellexample.org.
4114,CUST_4114,Electronics,2024-06-26,395.45,13.0,Population staff message.,United Kingdom,535.436.9114x93722,lorijohnston@example.com
4115,CUST_4115,nan,Jul 15 2024,353.2,12.0,View read yard position financial piece.,United Kingdom,7039922926,andrea36@example.org
4116,CUST_4116,Clothing,2025-01-05,368.21,10.0,MEAN INDIVIDUAL RECOGNIZE.,Usa,796 756 7062x24981,joseph89@example.org
4117,CUST_4117,Electronics,2024-12-21,417.75,17.0,Something enjoy phone.,USA,001-617-605-6240x343,runderwood@example.com
4118,CUST_4118,Books,13/02/2025,247.5,13.0,Audience indeed middle whom black maintain.,CAN,777.453.7872,cathy32@example.com
4119,,Grocery,2024-05-23,253.17,3.0,Help action sound field.,UK,(247)863-5228,tyler98@example.org
4120,CUST_4120,Clothing,01/04/2024,59.1,7.0,OUT HEALTH AGAINST CITIZEN LIGHT.,Usa,+1 314 369 0341x05835,millsrobin@example.org
4121,CUST_4121,Electronics,Apr 18 2024,240.19,5.0,Rise strategy resource.,Canada,972 561 0316x827,amber09@example.org
4122,CUST_4122,Sports,Jan 27 2025,457.99,6.0,Place red word.,Canada,+1-820-356-8940x36989,cooperterriexample.org.
4123,CUST_4123,Books,2024-05-06,182.87,16.0,Free purpose forget clearly list.,CAN,001 942 765 6542,davidadams@example.net
4124,CUST_4124,Furniture,2024-12-25,61.16,2.0,Itself amount ten.,UK,4894429009,gloriaroberts@example.org
4125,CUST_4125,Sports,Nov 09 2024,268.56,6.0,Development five article economy ahead.,Canada,001-274-462-4774x6533,sharon21@example.org
4126,CUST_4126,Clothing,2024-04-29,308.51,2.0,Purpose side day provide.,usa,+1-924-949-7725,vmckinney@example.net
4127,CUST_4127,Books,29/07/2024,463.78,19.0,DIRECTION NOTICE FEDERAL.,Usa,333.855.6506x52459,kaitlyn53@example.net
4128,CUST_4128,Furniture,01/04/2024,254.65,12.0,Dream hold act.,Canada,702-355-3691x747,jlawrenceexample.net.
4129,CUST_4129,Electornics,2025-02-10,323.43,3.0,"Indeed, thousand, claim, various, deal. - second",CAN,001 800 845 9164x669,ifloyd@example.net
4130,CUST_4130,nan,12/02/2025,467.16,4.0,Sign hotel son bag.,USA,001-723-843-4189x091,fowlermarie@example.com
4131,CUST_4131,Grocery,14/11/2024,465.39,10.0,Shoulder throw recognize quite across.,UK,286-211-0732x2741,rebeccacollins@example.net
4132,CUST_4132,nan,Apr 19 2024,201.51,19.0,Pattern safe garden green light school.,Canada,(587)702-6861x5825,oliverchristopher@example.org
4133,CUST_4133,Clothing,Jul 06 2024,80.01,15.0,How democratic board policy.,CAN,+1 980 564 8038,courtneybauer@example.com
4134,CUST_4134,Grocery,Apr 11 2024,355.52,15.0,"Some, game, his, environmental. - under",USA,321.643.1341x840,randymontgomery@example.net
4135,CUST_4135,nan,Jul 09 2024,406.31,6.0,Too require blue safe six.,Usa,830.750.7295x281,ashley13@example.com
4136,CUST_4136,Grocery,Aug 12 2024,376.25,7.0,CARD LEFT PROPERTY BEGIN PAGE TRADE.,Canada,+1-762-619-9151x2655,christensenwhitney@example.net
4137,CUST_4137,nan,Nov 10 2024,32.2,,Shake meet maintain magazine organization.,UK,351.924.7836,davismichael@example.org
4138,CUST_4138,Books,2024-09-26,262.89,1.0,Question food hand pick plant next.,CAN,826-421-3210x17652,henry55@example.net
4139,CUST_4139,Books,Sep 11 2024,172.26,14.0,Why message and point generation else.,Usa,001-884-844-9940x33423,clarkjay@example.com
4140,CUST_4140,nan,Jul 06 2024,413.7,19.0,"LOSE, HARD, OR, FACTOR, MODERN, AMOUNT. - LAWYER",Usa,5168979117,aprilward@example.org
4141,CUST_4141,nan,08/12/2024,162.95,12.0,Mention night foot consumer should day.,Canada,608894 1442,williamkeller@example.com
4142,CUST_4142,Grocery,20/08/2024,440.1,10.0,Compare offer within personal might.,USA,341.658.6482x32891,gonzalezscott@example.org
4143,CUST_4143,Grocery,Jan 17 2025,307.46,10.0,"TEST, CONTINUE, MONEY, HIGH, DEMOCRAT. - HIMSELF",Usa,483.219.2753,nguyenmitchell@example.org
4144,CUST_4144,Clothing,Jun 08 2024,282.83,14.0,BAG SOUTH OFFICIAL VOICE FEEL AUDIENCE.,United Kingdom,(482)353-8682x431,zharris@example.com
4145,,Electronics,2024-05-25,158.88,12.0,Information issue glass.,usa,869.859.6594,zperez@example.com
4146,CUST_4146,Grocery,Jul 07 2024,291.91,10.0,"Service, step, more. - growth",Usa,+1 930 589 2999,mistyrichards@example.org
4147,CUST_4147,Electronics,07/11/2024,313.87,5.0,"Apply, industry, perhaps, people, serious. - win",USA,922-776-6913,ronald66@example.org
4148,CUST_4148,Furniture,20/05/2024,252.87,3.0,Century lot eight wear protect kid.,USA,+1 403 796 3776x2432,johnmoore@example.com
4149,,Clothing,2024-10-21,193.07,18.0,Understand piece drug.,United Kingdom,+1 587 235 8462x15660,matthew27@example.com
4150,CUST_4150,Clothing,Apr 01 2024,424.83,12.0,"Report, leave, thank, claim, expect, person. - note",usa,7229491416,velasquezjennifer@example.net
4151,CUST_4151,Sports,04/09/2024,53.22,3.0,Mention chair fire may central.,CAN,001 969 233 2850,juliealexander@example.com
4152,CUST_4152,Electornics,2024-05-26,444.84,19.0,More might write product push.,USA,791.549.7686x722,john16@example.org
4153,CUST_4153,Furniture,Jun 23 2024,337.17,,Radio but agent.,UK,(793)247-4664,rodriguezjoshua@example.org
4154,CUST_4154,Electornics,2024-05-30,169.07,19.0,Task might image important.,CAN,767622 5658,seandeanexample.org.
4155,,Grocery,2024-10-12,413.49,13.0,Fast contain parent company play.,UK,444.871.0290x8471,emily19@example.com
4156,CUST_4156,nan,2025-01-23,50.53,8.0,Wife single middle certainly.,CAN,+1-393-862-5541x7403,erik98@example.com
4157,CUST_4157,Furniture,Mar 10 2024,44.44,3.0,Site important officer write country.,United Kingdom,304-415-8138,badams@example.org
4158,CUST_4158,Electronics,Jun 16 2024,240.83,13.0,Capital economy collection exist.,CAN,+1 717 317 2034x456,mlawson@example.com
4159,CUST_4159,Books,2024-09-12,384.32,13.0,"Heart, us, argue, mean, less. - be",USA,473-278-6343x5099,jesusmartinez@example.net
4160,CUST_4160,Clothing,Nov 27 2024,397.24,5.0,Wind machine focus total thousand.,Canada,928815 8434x907,qbailey@example.org
4161,CUST_4161,Grocery,2024-05-01,437.69,17.0,"Suggest, show, interview, glass. - let",United Kingdom,4572082847,heather86@example.org
4162,CUST_4162,nan,2024-08-04,359.06,5.0,Ok describe discussion spring.,Canada,(445)274-9979x542,amartinez@example.org
4163,CUST_4163,nan,15/03/2024,308.75,11.0,Material mother seven.,United Kingdom,(224)846-2604x357,moorejames@example.com
4164,CUST_4164,Clothing,2024-05-12,369.43,15.0,Cultural class free sing black exist.,UK,551 651 8242,andrewrandall@example.org
4165,CUST_4165,Books,05/01/2025,339.02,5.0,Success force lawyer thus page.,USA,001 360 554 4631x4320,scottwilson@example.net
4166,CUST_4166,Books,30/12/2024,58.22,6.0,Education really mission cultural.,Canada,(404)309-3808x3817,palmersharon@example.org
4167,CUST_4167,Furniture,22/04/2024,146.99,5.0,Agency threat free oil tonight.,usa,001-610-845-9067x392,danielbellexample.net.
4168,,Furniture,2024-07-22,302.01,7.0,"Accept, technology, money, himself, range. - because",CAN,447.258.4114x97326,mclaughlinpamela@example.org
4169,,Grocery,2024-08-25,339.22,,"Mission, present, hospital, treat, painting. - like",Usa,+1 882 250 6983,bcarter@example.org
4170,CUST_4170,Grocery,2024-11-23,367.82,12.0,During relate court wear stand.,CAN,+1 624 297 1463x5270,jporter@example.org
4171,CUST_4171,Grocery,16/08/2024,178.86,19.0,These trip big move store Mr inside.,Usa,479.798.4834,ashley95@example.org
4172,CUST_4172,Clothing,Feb 02 2025,271.41,13.0,Inside leg stage note.,USA,(461)539-9265,stanleyangela@example.com
4173,CUST_4173,Electornics,29/04/2024,345.94,15.0,Next major low standard class.,United Kingdom,+1-488-240-9245,paulayala@example.net
4174,CUST_4174,Books,May 15 2024,133.4,5.0,Executive offer minute.,Canada,343-816-6101x37426,urice@example.com
4175,CUST_4175,Clothing,2024-03-28,274.21,4.0,Serious help where final stand.,CAN,807 754 7629,crivers@example.net
4176,CUST_4176,nan,Sep 05 2024,460.18,11.0,Growth toward yeah age with.,UK,346983 0552,vchapman@example.net
4177,CUST_4177,Clothing,Oct 21 2024,421.26,,Standard yard business usually appear test.,United Kingdom,865.365.8262,juarezalexandra@example.org
4178,CUST_4178,Sports,12/01/2025,353.31,7.0,"Rest, per, require, officer. - message",CAN,983.503.6513,matthew34@example.com
4179,CUST_4179,Sports,08/05/2024,444.04,11.0,Another third figure.,United Kingdom,(381)636-6272x557,riveraeric@example.com
4180,CUST_4180,Books,Oct 31 2024,164.72,1.0,Might magazine radio.,usa,645865 2361x608,kathryn28@example.net
4181,CUST_4181,Sports,Mar 03 2024,209.91,11.0,Police similar company ground book would.,Canada,001-743-618-0841,drakelee@example.com
4182,CUST_4182,Clothing,2024-05-22,234.59,,"One, language, candidate, bill. - democratic",Usa,444235 3085x08018,lori71@example.net
4183,CUST_4183,nan,31/12/2024,305.39,,Wall should scientist.,UK,227-432-4990x082,benjamin13@example.net
4184,CUST_4184,Books,2024-04-10,248.74,14.0,"Radio, bad, everything. - reach",usa,895.433.2920x20836,cooperjames@example.net
4185,CUST_4185,Sports,2024-07-12,104.52,16.0,Tonight task play.,CAN,(697)613-8954,tdaniels@example.org
4186,CUST_4186,Furniture,Apr 04 2024,447.09,11.0,Result Congress teach easy might.,UK,(287)603-3027x565,gaineskenneth@example.net
4187,CUST_4187,Grocery,Jul 20 2024,44.2,,Pull maybe response occur into person.,CAN,519 791 5621x65531,roliver@example.com
4188,CUST_4188,Grocery,Jun 01 2024,132.01,11.0,Federal election person.,usa,+1-424-927-4415x5563,hlee@example.net
4189,CUST_4189,Grocery,2024-08-19,379.34,13.0,"Born, subject, civil. - rise",United Kingdom,800-466-8890x720,vazquezstevenexample.com.
