CitizenID,Name,BirthDate,Nationality,Address,VotingStatus,PassportNumber,TaxID,MaritalStatus,CriminalRecord,EducationLevel,Income,ImmigrationYear
CIT_4569,Charles King DDS,1989-04-05,FRANCE,"9128 Knight Field Apt. 029, New Josephville, ND 73259", ,J64584809,TAX-4569-16,Divorced,Pending,PhD,100101.65,
CIT_4570,KARI CARTER,1970-03-20,IND,"95294 David Shoal, New Samuelburgh, NE 46650", ,645091073,TAX-4570-28,Unknown,None,Doctorate,21649.78,2009.0
CIT_4571,Michael Williams,1951-07-21,FRANCE,"343 Bird Ville, South Anthony, IL 16419",Y,W64724347,,Widowed,Yes,Doctorate,44356.04,
CIT_4572,Alison Zamora,1946-10-08,IND,"06493 Kathryn Run; Fletcherburgh; MS 02003,",Y,B56667334,TAX_4572_63,S,No,Bachelors,13842.46,
CIT_4573,DOROTHY MURRAY,1945-10-28,USA,"192 Diana Drives Suite 442, Michaelberg, DC 92644",N,L20134562,TAX-4573-35,Married,No,Doctorate,77643.56,
CIT_4574,KEITH RUSSELL,1956-10-07,FRANCE,"272 Hodges Junction, New Samanthafort, WI 25293",N,361362804,TAX-4574-16,Divorced,Yes,High School,92971.36,1968.0
CIT_4575,Jennifer Chang,1953-08-05,USA,"773 Jones Passage Suite 859, Jeanetteland, IL 97696",No,H96557218,TAX-4575-87,Divorced,No,Doctorate,124873.83,
CIT_4576,Leah Fisher,1997-02-20,Bharat,"7820 Barnett Forest, Parkton, VI 48318", ,J99468162,TAX-4576-99,Married,Pending,High School,65485.67,2021.0
CIT_4577,Janice Vargas,1955-12-16,United States,"618 Potter Shoals; Ronaldview; RI 07434,",Registered,397258291,TAX-4577-01,Unknown,Pending,High School,63257.13,
CIT_4578,LUIS HILL,1957-04-27,India,"75249 Scott Canyon, North James, WA 19777",N,201093556,TAX-4578-11,Single, ,Bachelors,46133.37,
CIT_4579,Robert Peters,1988-13-32,USA,"123 Jeffrey Branch, New Brucestad, NC 64083",N,D07373393,TAX_4579_52,Divorced,None,High School,10324.81,
CIT_4580,Joseph Thomas,1947-06-17,FR,"44432 Santiago Turnpike Suite 736; New Sabrinaborough; WA 22000,",No,INVALID_success,TAX_4580_99,Widowed,None,High School,62566.95,1967.0
CIT_4581,JASON SANCHEZ,1974-04-01,America,"751 Schroeder Shoals, South Jasonchester, NM 50026",Yes,F05064201,TAX-4581-60,Widowed,Yes,Bachelors,32053.43,
CIT_4582,ERIC HICKS,1947-05-31,United States,"525 Ward Tunnel, East Bridget, MT 53154",N,INVALID_wish,TAX-4582-76,Single,Pending,PhD,114144.88,
CIT_4583,Jesse Reyes,1940-08-15,France,"3376 Baxter Ville; Baileyport; MO 85177,",No,161778247,TAX-4583-21,Divorced,Pending,Masters,60164.17,
CIT_4584,Carrie Bean MD,1943-10-12,FRANCE,"Unit 5940 Box 4809, DPO AA 59304",Registered,398200284,TAX-4584-00,Widowed,Pending,Bachelors,23904.11,
CIT_4585,Ashley Sanders,1935-13-32,United States,"2184 Patrick Lodge Apt. 302, North Patrickport, IA 34943",Registered,M72487346,TAX_4585_74,S, ,PhD,61082.87,
CIT_4586,Craig Scott,1936-01-30,FRANCE,"PSC 0347, Box 2157, APO AE 03652", ,494149376,TAX-4586-93,Married, ,PhD,71764.35,1929.0
CIT_4587,Cynthia Howard DDS,1983-11-04,FRANCE,"5957 Lee Lodge, Lake Susanbury, NE 03714",Y,X94338351,TAX-4587-41,S,None,PhD,50499.69,1979.0
CIT_4588,Derek Nelson,1976-01-21,United States,"3724 Beard Park, South Joseph, SC 09906",Yes,INVALID_choose,TAX-4588-44,Unknown,Yes,Doctorate,116982.32,
CIT_4589,John Rose,1963-04-01,FR,"9331 Petersen Crossroad, Garciaton, CO 03837",Registered,904214092,,Widowed, ,High School,141972.7,1961.0
CIT_4590,GEOFFREY JOHNSON,2003-13-32,France,"59571 Stafford Hills, North Josephfort, GA 32269",Y,404134522,TAX-4590-31,Divorced,Pending,Masters,65956.85,
CIT_4591,BRIAN WEEKS,1975-04-09,Bharat,"62706 Garcia Harbors Apt. 070, Port Ianberg, IN 79170",Registered,R03626251,TAX_4591_48,Divorced,None,Masters,42930.25,
CIT_4592,LEON JOHNSON,May 03 1997,United States,"229 Rodriguez Point; Gloriastad; AZ 41074,",Registered,X46714898,TAX-4592-55,S,No,Doctorate,94218.22,
CIT_4593,Jack Murray,1959-06-20,FRANCE,"40694 Rebecca Station, Maldonadomouth, RI 82612",Yes,D69549706,TAX_4593_97,Unknown,Yes,High School,65372.56,1966.0
CIT_4594,Travis Jefferson,1990-11-07,FR,"Unit 7533 Box 3190, DPO AP 49427",Registered,INVALID_sure,TAX_4594_07,Single,None,PhD,144510.7,
CIT_4595,Richard Burns,1959-09-13,America,"3306 Christy Wall Apt. 104, Butlerfurt, PR 71643",N,X18820818,TAX-4595-13,Divorced,Pending,High School,128839.04,
CIT_4596,Tracey Burnett,1954-05-02,USA,"60644 Riley Ferry Suite 932, West Richardton, HI 01387",No,INVALID_computer,TAX-4596-62,Married,None,Doctorate,120321.79,
CIT_4597,Douglas Wilson,1934-09-12,America,"283 Katherine Loop; West Maureenfort; MD 68651,",N,643166400,TAX-4597-34,Unknown, ,High School,82225.78,
CIT_4598,JESSICA JOHNSTON,1939-02-01,Bharat,"302 Pruitt Mills Apt. 773; Justinville; IN 71663,",N,156171144,TAX_4598_55,Divorced,Pending,Bachelors,147065.97,
CIT_4599,Kimberly Cole,1976-09-08,US,"601 Ronald Isle; Gregoryhaven; HI 19997,",Yes,254422606,TAX_4599_79,Single,Pending,High School,-82463.0,
CIT_4600,CARL MEYERS,1978-05-01,USA,"68177 Matthew Square Apt. 235, Davidborough, KS 00505",Registered,672716545,TAX_4600_26,S,Yes,Masters,26905.21,
CIT_4601,KIMBERLY CHAVEZ,1951-02-25,France,"02366 Kyle Mountain, Sanchezchester, AR 50824",No,P51437171,TAX-4601-57,Divorced, ,Bachelors,120440.12,1968.0
CIT_4602,Michael Davis,1976-04-25,America,"11386 Davis Brooks Suite 495, East Joseph, CT 77565",N,Q27822517,TAX_4602_44,S,None,Masters,97401.49,
CIT_4603,Devin Goodwin,1934-08-30,US,"6153 West Inlet Suite 661; Lake Kathy; IA 31652,",N,878769009,TAX-4603-74,S,Pending,High School,78109.44,
CIT_4604,Belinda Burnett,1943-06-21,United States,"121 Daniel Drive Suite 191; West Glenview; PW 20746,",Yes,D41407925,TAX_4604_55,Married,Yes,High School,125578.06,
CIT_4605,Brittany Mcdonald,1969-09-20,Bharat,"588 Lauren Stravenue, Holdershire, MA 88237",No,A19011875,TAX-4605-91,S,Yes,Masters,119024.39,1961.0
CIT_4606,Travis Hernandez,1964-09-04,Bharat,"8427 Nicholas Ports Apt. 911, East Michaelport, IL 87025",Registered,707149899,TAX-4606-22,Divorced,Yes,Masters,131921.54,
CIT_4607,Jay Barnett,1939-10-13,Bharat,"106 Larson Courts, Bestmouth, GU 96863",No,N59139452,TAX_4607_29,S, ,Bachelors,97206.76,
CIT_4608,ADRIENNE PATEL,1967-11-08,IND,"833 Taylor Junction, Katieburgh, SC 45738", ,349722740,TAX-4608-91,S,Yes,High School,95692.1,
CIT_4609,Robert Fischer,1941-08-13,Bharat,"1793 Rivera Parkways Apt. 309, Nealstad, MD 22887",N,L20635273,TAX-4609-50,Divorced, ,PhD,57312.84,
CIT_4610,Jacob Williams,1954-06-20,America,"047 Bobby Courts Suite 757, Lake Jennifer, GU 02911",Yes,H77010696,TAX-4610-57,S,None,Doctorate,43556.66,
CIT_4611,Susan Lopez,1959-11-01,France,"PSC 7055, Box 3752, APO AE 40659",Y,F00404339,TAX-4611-51,Widowed,Pending,PhD,44530.43,
CIT_4612,Christine Fisher,1989-08-21,India,"458 Jackson Branch Apt. 338, New Amychester, ME 30228",Yes,272725421,TAX-4612-03,Widowed,Yes,Doctorate,48571.73,1988.0
CIT_4613,Taylor Hill,1999-07-26,IND,"7230 Mary Overpass; Donnashire; OH 11008,",Registered,899259989,TAX-4613-56,S, ,Bachelors,33503.16,
CIT_4614,Cynthia Torres,1977-04-25,India,"34316 Courtney Crest, Gibsonstad, ME 24291",Registered,917734413,TAX-4614-92,Single,No,High School,23047.69,
CIT_4615,Andrew Bradley,1987-09-07,FR,"60893 Webb Expressway Suite 610, North Misty, PA 89817",Registered,O54137886,TAX-4615-13,S, ,High School,112469.02,
CIT_4616,Sandra Torres,2002-07-19,Bharat,"99921 Smith Inlet, Lake Rebeccafort, IA 76715",Yes,L36797087,TAX-4616-59,Widowed,Pending,PhD,-85169.0,
CIT_4617,Kristina Rogers,1964-10-21,FRANCE,"252 Kerr Coves, New Mikaylaton, MA 68554",Y,523154444,TAX-4617-81,Unknown,No,Doctorate,117488.63,2009.0
CIT_4618,MEGHAN ROSS,1999-01-27,US,"3207 Tracy Hills Suite 850, New Stephanie, FM 23693", ,M08721117,TAX-4618-02,Divorced, ,Doctorate,59602.71,
CIT_4619,David Mcgee,1984-04-08,IND,"7906 Kyle Plains, North Nicholas, MA 85221",Registered,745550859,TAX_4619_35,Widowed,Pending,PhD,142483.62,
CIT_4620,ALLISON MILLER,1963-04-05,FR,"8723 Joshua Islands, East Frankmouth, FL 43862",Yes,I48661845,TAX-4620-68,Married,Pending,Bachelors,45066.57,
CIT_4621,Ann Hunter,1948-07-11,India,"36681 Brandon Tunnel, Port Davidshire, MP 29103",Y,A52354198,TAX-4621-02,S, ,High School,88662.6,1960.0
CIT_4622,David Blake,1954-12-19,FRANCE,"45727 Katie Mountains Apt. 048; Farmerland; VT 92446,",No,873569067,,Unknown,Yes,High School,130166.51,1992.0
CIT_4623,Marc May,Sep 04 2021,FRANCE,"500 Huerta Ford Suite 692; South Robert; AZ 44221,", ,S86244832,TAX_4623_66,S,None,Doctorate,10646.94,1952.0
CIT_4624,Melissa Lee,2005-03-20,France,"5274 Steven Underpass, Lake Jasmine, MH 02335",N,X37448868,TAX-4624-72,Married,Yes,Masters,148145.92,1989.0
CIT_4625,RHONDA WILSON,1962-01-01,India,"10231 Kevin Courts Suite 298, West Amyborough, KY 46872", ,INVALID_born,,Unknown,Pending,HS,148188.28,
CIT_4626,ERICA NELSON,1934-10-16,FRANCE,"744 Cox Forges, Sloanfort, UT 06833", ,J49170701,TAX-4626-58,Unknown, ,Doctorate,66465.13,1981.0
CIT_4627,JAMES VANCE,Jul 24 1978,IND,"USS Yu, FPO AA 42306", ,H24812595,TAX-4627-28,Married, ,Bachelors,113309.27,
CIT_4628,Regina Evans,1951-12-31,IND,"PSC 8449, Box 1203, APO AP 10116", ,620664029,TAX-4628-34,Unknown,No,PhD,134267.22,
CIT_4629,Curtis Mccormick,1956-09-02,India,"101 Harris Streetreets; Port Johnborough; ME 91740,",Yes,G33831238,TAX-4629-57,Single,Yes,Doctorate,109730.31,2010.0
CIT_4630,Jason Miller,1985-05-08,United States,"225 Felicia Hill; East Chelseaport; PR 09896,",No,INVALID_remember,TAX-4630-44,Single,Pending,Doctorate,82455.63,
CIT_4631,Sheila Benjamin,1988-10-15,Bharat,"2309 White Club; North Julieland; OH 12139,",Registered,015464535,TAX-4631-87,Unknown,Yes,Bachelors,120385.93,
CIT_4632,Mark Blanchard,1941-03-25,US,"88672 Ian Springs Apt. 107, Princeland, CT 45430",Registered,C94957163,TAX-4632-71,Unknown, ,HS,10746.09,
CIT_4633,JILLIAN GARCIA,1989-02-26,FRANCE,"658 Meyer Manor, Diazview, WI 03459",Registered,INVALID_try,TAX-4633-77,Married,Yes,PhD,39323.93,1984.0
CIT_069,Melissa Freeman,1959-12-03,United States,"587 Thompson Garden, New Danielleville, NV 36012",Y,INVALID_build,TAX-4634-06,S,None,Masters,106673.47,
CIT_4635,Daniel Vance,2006-08-19,Bharat,"0504 Brooks Meadow; Lake Jason; GA 32510,", ,V38086506,TAX-4635-96,Married,None,Bachelors,121604.04,
CIT_4636,Elaine Johnson,1958-07-29,USA,"8745 Michael Views Apt. 864, Nuneztown, IA 49765",No,INVALID_bit,TAX-4636-50,Married,No,Bachelors,54766.39,
CIT_4637,Karen White,1934-07-08,IND,"11341 Adam Rue; South Timothyberg; ID 44191,", ,E69570010,,Widowed,None,HS,90573.45,
CIT_4638,CLINTON KNIGHT,1989-10-29,FR,"052 Brown Port; South Brianview; AR 92080,",Yes,240769493,,Divorced,None,HS,15198.16,
CIT_4639,Jon Garrett,2006-09-27,France,"1592 Salas Rapids, New Maria, CO 25578", ,H23494328,TAX-4639-87,Divorced,None,Doctorate,28085.12,
CIT_4640,April Reyes,1998-09-25,France,"0541 Foster Lights; Kingtown; PW 80405,",Yes,286350713,TAX-4640-89,Unknown,None,Bachelors,108562.46,
CIT_4641,Barbara Compton,1986-06-27,FR,"616 Wilson Valleys Apt. 379, North Jon, VT 32320",Y,269455916,TAX-4641-53,Married,No,Masters,104684.59,
CIT_4642,JOHN WRIGHT,1953-01-27,United States,"USNV Mayer, FPO AE 06358",No,INVALID_add,TAX-4642-66,Widowed,Pending,Masters,60836.51,
CIT_4643,KIMBERLY SMITH,2006-10-11,Bharat,"61949 Whitaker Squares Apt. 835, North Lisaborough, IA 13952",Registered,I70195622,,Widowed,None,Bachelors,108102.9,
CIT_4644,KENNETH GENTRY,1989-13-32,USA,"127 Gilbert Fields Apt. 178, Cainborough, MO 61449",N,565290668,TAX-4644-14,Widowed, ,Doctorate,87220.77,
CIT_4645,Marissa Allen,1952-02-01,FRANCE,"0142 Elliott Viaduct Suite 912, New Mikayla, MS 72607",Y,INVALID_than,TAX-4645-09,Divorced,None,PhD,73739.98,
CIT_4646,Michael Haas,1986-11-21,FR,"1459 Bradford Mount, Port Alexisside, MN 52504", ,INVALID_whatever,,Single, ,Masters,23246.53,
CIT_4647,Christopher Martinez,1977-05-06,America,"9424 John Branch, Snyderborough, MI 94828",Registered,554205923,TAX-4647-25,Widowed,None,Masters,78832.26,
CIT_4648,Gregory Evans,1966-10-29,FR,"52925 Jennifer Lakes, Johnview, MH 06769",Registered,F10744298,TAX-4648-18,Widowed,None,HS,13539.56,
CIT_4649,Amanda Gonzalez,1941-05-13,FRANCE,"4086 Matthew Ridge Suite 534; West Lindsey; IL 63730,",Y,S16844612,TAX-4649-02,Widowed,No,Doctorate,75027.42,
CIT_4650,Heather James,1939-02-24,FRANCE,"02269 Madison Port Apt. 706, Kerryburgh, AS 61918",N,S33978249,TAX-4650-96,Unknown,Pending,HS,16537.31,1972.0
CIT_4651,JARED STEVENS,1943-04-15,France,"3418 Benjamin Springs Apt. 222, Simonside, AK 04918",Y,INVALID_close,TAX_4651_26,Married, ,PhD,76274.11,
CIT_4652,Crystal Alvarez,Mar 10 1988,France,"36578 Meghan Drive, Erichaven, MT 37781",Y,764902923,TAX-4652-07,Single,No,High School,95008.19,1962.0
CIT_4653,JENNIFER PHILLIPS,1970-03-25,USA,"59848 Pamela Field Apt. 083; Lake Barbara; WI 87191,",No,P46105846,TAX-4653-33,S, ,Masters,14353.27,
CIT_4654,TODD MEDINA,1939-08-16,FRANCE,"693 Wesley Mill, South Cindyshire, CT 87861",Yes,955648499,TAX-4654-56,Widowed,Yes,Masters,87693.31,
CIT_4655,Scott Lane,1969-07-12,America,"670 Chan Road Suite 929, Lake Kennethmouth, MD 45919",No,R23276748,TAX-4655-93,Divorced,No,Masters,73608.12,
CIT_004,EMILY BLAKE,1983-10-06,FR,"4539 Lisa Ranch Suite 479, North Sandrachester, MH 89864",N,348118066,TAX-4656-97,Unknown,Pending,High School,118625.15,
CIT_4657,Dustin Medina,1974-07-16,FRANCE,"8990 Weiss Prairie Apt. 214, Port Dave, GU 79884", ,191487059,TAX-4657-48,Divorced,No,High School,130873.83,
CIT_4658,John Clark,1952-10-12,France,"8923 Beck Vista Apt. 696, East Jerry, TN 26439", ,447766676,TAX-4658-90,Widowed,Yes,Bachelors,131076.8,1950.0
CIT_075,Christine Gonzalez,1988-11-07,United States,"76035 Thomas Centers; West Melissahaven; TN 48193,",Y,V15685105,TAX-4659-41,Single,None,Doctorate,132499.86,
CIT_4660,JACOB GRIFFIN,1955-08-18,India,"164 Hannah Alley; Jessicaton; WI 32128,",Y,INVALID_picture,TAX-4660-18,Single,No,Masters,40756.27,
CIT_4661,Steven Thompson,2000-09-21,USA,"510 Cardenas Lights Apt. 168, Adamsburgh, CO 63188",No,INVALID_trial,,Widowed, ,Doctorate,34126.38,
CIT_4662,Crystal Lopez,1965-04-04,Bharat,"PSC 2782, Box 8512, APO AP 91204",Registered,171990654,TAX-4662-86,Unknown,None,Doctorate,139789.24,1962.0
CIT_4663,Travis Taylor,1998-04-26,FRANCE,"427 Cameron Overpass, Lake Travis, PA 06817",No,293621990,TAX-4663-07,Married, ,HS,99901.67,1957.0
CIT_4664,Amanda Davis,1939-01-18,IND,"66934 Wilson View Suite 480; Taylorland; NY 36582,",Registered,854824326,TAX-4664-72,Single,No,Masters,111879.29,2006.0
CIT_4665,Linda Smith,1992-05-11,FRANCE,"9901 Carter Locks Apt. 470; South Hollyborough; NY 79326,",N,A24564569,TAX-4665-53,Divorced,No,PhD,101589.77,1987.0
CIT_4666,Jeffrey Rollins,1959-03-12,India,"USS Avila, FPO AA 03705",N,026185877,TAX-4666-94,Widowed,None,Bachelors,46890.47,
CIT_4667,Anthony Lee,May 03 2012,US,"2746 Tiffany Turnpike, Lake Ronaldmouth, NH 56319",Yes,995944091,TAX_4667_48,S,No,HS,39049.86,
CIT_4668,Melissa Mendoza,1971-06-19,India,"113 Moore Isle, West Jeffery, TX 30026",Registered,978852567,TAX-4668-99,Unknown, ,Bachelors,50567.7,
CIT_4669,ANNA OWEN,Jan 26 1998,FRANCE,"88165 Kimberly Gardens, Lake Karen, MD 43936",Registered,INVALID_training,TAX-4669-60,Single, ,Doctorate,51430.43,
CIT_4670,Christopher Martinez,1951-03-04,France,"30357 Nicholas Ramp Apt. 311, East Molly, MH 09945",Y,146207789,TAX-4670-61,Widowed,None,HS,40634.75,2000.0
CIT_4671,Dr. Melissa Wilkinson,1989-02-18,IND,"5964 Hughes Vista, Zacharyview, CO 28419",Y,478877903,TAX_4671_25,Widowed,No,Doctorate,144304.08,
CIT_4672,JOHN PACHECO,1940-04-30,India,"0680 Hughes Streetravenue Apt. 538; West Christopher; SC 27328,",Y,G70680606,TAX-4672-27,Unknown,Pending,Masters,142726.07,
CIT_4673,Glenda Richardson,1976-10-11,America,"006 Davis Divide Suite 319, East Joshua, PR 53500",Y,INVALID_tonight,TAX-4673-29,Unknown, ,HS,48677.19,
CIT_4674,Rachel Davidson,1967-11-21,USA,"USS Monroe, FPO AE 19968",N,675241771,TAX-4674-35,S, ,Bachelors,104293.27,
CIT_4675,Kristopher Mitchell,1943-10-26,USA,"PSC 3108, Box 9791, APO AE 66300",No,781509179,TAX-4675-00,Single,None,High School,-35231.0,
CIT_4676,Rita Wilson,1974-12-25,Bharat,"39146 Streetacy Row; Juliaborough; PA 66460,",No,Z34209250,TAX-4676-94,Widowed,No,Masters,103435.16,1967.0
CIT_4677,Luis Dennis,2002-03-15,USA,"790 Key Mews Apt. 108, Martinezside, MD 05305",Yes,S60443498,TAX-4677-59,Single,No,Masters,80917.43,
CIT_4678,Allison Ryan,1996-09-29,United States,"631 Jessica Fork Suite 784, Norrisberg, CA 59861",N,INVALID_box,TAX-4678-64,Widowed,None,PhD,-90863.0,
CIT_4679,Donna Hall,Jan 29 2009,France,"23967 Salazar Islands; Michaelbury; MT 29800,",Yes,506903314,TAX-4679-34,Single,No,Bachelors,122110.95,
CIT_4680,Heather Bowen,1937-08-22,America,"732 Jasmine Divide Suite 068, Romerochester, MH 04333",No,471746078,TAX-4680-28,Married,Yes,Masters,97216.11,
CIT_4681,David Villegas,1980-07-23,USA,"474 Timothy Mountain, Michaelton, ID 96952",No,979615375,TAX-4681-51,S,None,HS,48740.69,
CIT_4682,Leroy Murphy,1972-11-08,IND,"995 Patterson Via; Rickyhaven; AL 12612,",Yes,INVALID_write,TAX-4682-11,Unknown, ,PhD,133200.31,
CIT_4683,BRENDA CAMPBELL,1983-13-32,France,"9045 Davis Curve Suite 492, Kennedyview, VI 80756",N,M35009460,TAX-4683-46,Married,Pending,High School,11761.44,
CIT_4684,MATTHEW MURPHY,1999-06-07,America,"66725 Roman Path Suite 190, Port Michaelmouth, VI 42135",Yes,588068078,TAX-4684-10,Unknown,Yes,High School,92900.57,
CIT_4685,BRIAN WILLIAMS,1964-02-09,India,"USCGC Wright, FPO AE 67254",Y,INVALID_although,TAX-4685-68,Unknown,None,Bachelors,136422.99,2006.0
CIT_4686,Ellen Wilson,1965-05-06,America,"5619 Michelle Brook Apt. 406, North Jillton, OR 48279",N,765794238,TAX-4686-77,S,Yes,HS,128853.82,
CIT_4687,Brian Wong,1936-01-08,FR,"88665 Torres Mills Suite 987, Swansonville, IL 09363",N,J94753755,,Unknown,Yes,Masters,61036.56,1993.0
CIT_4688,Daniel Smith,1969-03-31,America,"2241 Monica Creek Suite 303; West Caseyburgh; AR 45254,",Yes,D55925452,TAX-4688-12,Divorced,No,Bachelors,135031.77,
CIT_4689,Ryan Taylor,1957-04-18,FR,"PSC 4592, Box 5857, APO AE 19059",Registered,INVALID_expert,TAX-4689-81,Divorced, ,Bachelors,42779.69,
CIT_4690,Courtney Wagner,2005-11-16,IND,"7521 Jonathan Parks, North Tarafurt, AS 90573",No,Z27639707,TAX-4690-52,Widowed,Yes,High School,135299.83,1950.0
CIT_4691,Lonnie Brown,1991-07-27,Bharat,"80868 Smith Lodge Apt. 788, Jefferyland, LA 96275",N,INVALID_certain,TAX-4691-61,Divorced,No,Masters,89801.24,
CIT_017,DOMINIC GARNER,2005-08-31,US,"83684 Derek Viaduct Apt. 249, Aprilmouth, AR 28342",N,Y32713391,TAX-4692-06,Widowed, ,Masters,145806.37,
CIT_4693,JOSE MILLER,2003-06-30,FR,"48532 Nicole Lake, West Jason, AR 98166",N,785868563,TAX_4693_29,Married,None,PhD,77212.39,
CIT_4694,Charles Jordan,1941-12-20,America,"074 Lee Oval Apt. 930, Baileystad, NH 67811", ,512177563,TAX-4694-53,S, ,High School,102866.6,
CIT_4695,BENJAMIN HUFFMAN,1977-01-13,Bharat,"43582 Reyes Fields Suite 056, New Christopher, PA 70348", ,050103014,TAX-4695-31,Widowed,No,Doctorate,64833.56,
CIT_4696,LAUREN WEST,1976-12-12,US,"759 Carl Lake Apt. 565, North Olivia, CT 03706",Y,W43115381,TAX-4696-46,Unknown,Yes,High School,120645.12,
CIT_4697,Eric Jones,1934-04-24,Bharat,"6921 Anthony Stream Suite 523, New Nicholasland, ND 06117",Registered,INVALID_go,TAX-4697-17,S,Pending,HS,84316.65,
CIT_4698,AMANDA PERKINS,2002-10-21,France,"3893 Sandra Bridge Suite 933, Jacksonchester, PR 76485",Yes,F74104984,TAX_4698_19,Divorced,Pending,Bachelors,87542.16,
CIT_4699,TONYA COOK,1984-09-06,FRANCE,"57658 Ashley Walks, Jasonside, GA 08139", ,694203764,,S,None,PhD,127863.27,
CIT_4700,Angela Jones,1944-02-11,FRANCE,"429 Matthew Curve; Navarroview; MI 66559,",N,V79055083,TAX_4700_81,Married,No,PhD,123742.47,
CIT_4701,Steven Wagner,2004-10-29,USA,"PSC 0771, Box 7624, APO AE 01680",No,S69098183,TAX_4701_47,Single,No,Bachelors,149773.89,
CIT_4702,Annette Williams,1976-07-26,US,"219 Patricia Key; Lake Jesseborough; GA 78858,",Y,456988198,TAX-4702-84,Widowed,Yes,HS,26598.53,
CIT_4703,Lisa Schroeder,1994-07-12,America,"PSC 6549; Box 2660; APO AA 42434,",No,INVALID_just,TAX-4703-34,Single, ,High School,31949.87,
CIT_4704,SEAN BROWN II,1960-03-11,FR,"49171 Patricia Parkway, East David, OK 04386",Yes,147456151,TAX-4704-74,Unknown,Yes,Bachelors,62810.4,
CIT_4705,Barbara Alexander,Feb 12 1983,United States,"1345 Murray Summit Suite 379; New Lorifort; MD 39915,",Registered,463399575,TAX-4705-38,Widowed,Pending,Bachelors,115811.16,
CIT_4706,KYLE BARRETT,1987-06-11,France,"728 Lang Forks, New Rodneyborough, UT 12496",Yes,I38524457,TAX-4706-51,Single,Pending,PhD,122324.52,
CIT_4707,Robin Martin,1977-05-31,US,"336 Mays Pine Apt. 767, Arnoldland, AR 84270",No,INVALID_live,TAX_4707_32,Married, ,Bachelors,104959.73,
CIT_4708,Dominique Friedman,2004-02-10,United States,"2421 Amanda Views, South Bobbyton, AK 96089", ,INVALID_take,TAX-4708-82,Divorced,No,High School,49746.56,
CIT_4709,Kim Ibarra,1990-05-31,IND,"96746 Mcgee Rest Apt. 375; Tiffanyberg; WA 78560,", ,T26824195,TAX_4709_80,S,None,High School,65350.68,
CIT_4710,Jeremy Calderon,1989-06-17,FR,"USNS Chambers, FPO AP 26110",No,359939491,TAX-4710-86,Unknown, ,Doctorate,82662.53,2012.0
CIT_4711,PAMELA SIMMONS,1986-04-26,FR,"3334 Johnson Courts, Brownport, MT 35446",Yes,S63438249,TAX-4711-89,Divorced,None,Bachelors,65741.33,1969.0
CIT_4712,Donald Jennings,1980-12-13,America,"7688 Debra Mountain Suite 892, North Dana, NM 30251",No,R17721972,,Widowed, ,High School,17482.25,
CIT_4713,Ricardo Reyes,1936-05-22,United States,"USS Roberson, FPO AA 42596",N,INVALID_rise,TAX-4713-67,S, ,Bachelors,65194.68,
CIT_034,MARK HOWARD,1988-10-17,IND,"USNS Stanley, FPO AP 12206",No,L27720925,TAX-4714-81,Divorced,None,PhD,21474.96,
CIT_4715,Steven Vega,1949-12-14,Bharat,"31682 Michael View Suite 939; Aliciahaven; AS 01218,",Yes,224566675,TAX-4715-14,Married,None,PhD,23067.42,
CIT_4716,Brandon Phillips,1988-04-04,France,"37610 James Garden Suite 958, New Sarah, LA 06352",Yes,395644101,TAX-4716-17,Single, ,Masters,148020.58,
CIT_4717,Karen Holland,1986-09-11,US,"USNS Bryant, FPO AP 63197",Registered,I18565193,TAX_4717_98,Widowed,Pending,PhD,117816.57,
CIT_4718,Stacey Hardy,May 08 2015,IND,"7077 David Points Apt. 684, New Angela, AR 15892",N,U65362042,TAX-4718-66,Widowed, ,PhD,93762.91,
CIT_4719,Jonathan Smith,1948-13-32,USA,"740 Bradley Forges Suite 416; Villanuevastad; SD 05376,", ,094767780,TAX-4719-37,Divorced,Yes,Doctorate,132310.55,
CIT_4720,Teresa Nixon,1950-13-32,IND,"4502 Bridget Coves, Lopezfurt, NM 04904",No,J63600738,TAX-4720-10,Widowed,No,High School,88697.59,2021.0
CIT_4721,Philip Erickson,1979-03-22,FRANCE,"460 Victor Stream Apt. 235, North Michael, RI 74086", ,Q84149482,,Married,Yes,Bachelors,137484.68,2018.0
CIT_4722,Gregory Johnson,1968-10-14,FRANCE,"545 Montoya Springs, East Jacqueline, CT 57154", ,I15706694,TAX_4722_02,Widowed,None,PhD,51994.68,
CIT_4723,WILLIAM MASSEY,1946-08-25,France,"789 Williams Valley, East Josephburgh, PW 34509",No,625899492,TAX-4723-43,S,None,High School,98536.02,
CIT_4724,LISA MILLER,1950-11-10,USA,"7571 Alexander Villages; Robertchester; CT 82044,",Yes,J17011776,TAX_4724_00,Widowed,Pending,High School,44538.13,
CIT_4725,Rebecca Hoffman,2005-03-09,France,"258 Mccullough Crossing Suite 468; West Melissaville; VT 02747,",No,INVALID_nearly,TAX_4725_71,S,Yes,PhD,59770.81,1952.0
CIT_4726,KATHERINE GOOD,1943-07-28,USA,"926 Jennifer Haven, North Selena, MT 45142",Yes,L16540573,TAX-4726-29,Widowed,Pending,Bachelors,56915.75,
CIT_4727,Mario Dean,1965-02-14,America,"494 Abigail Hollow Suite 037, South Robert, CT 46100",N,377515431,TAX-4727-52,Unknown,None,Doctorate,54120.63,
